tid,ra,dec,st_pmra,st_pmdec,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_tmag,st_dist,st_teff,st_logg,st_rad
53875855,14.652947,34.148042,36.605,-50.223,4.4902667,2.758,2513.0,5.56985,322.83,1180.0,10.3996,204.881,5899.0,4.29,1.23
202375913,5.965461,51.468293,-0.388,-1.885,5.0625809,3.69,2884.0,15.2343,1582.94,1757.0,9.6968,482.203,7664.0,3.81,2.76
285543785,13.222022,60.891685,-4.2,0.4,9.9385448,3.933,8500.0,,,,9.716,392.878,,,
231081369,68.073785,-66.916299,12.131,15.615,7.6316384,2.054,4580.0,12.4425,212.617,,11.7349,436.225,6338.3,4.16,1.49
312678993,13.597343,54.528009,-5.3,-5.1,0.5175204,1.0433667,1347.965557,,6277.4912154,2270.2112839,8.3593,,5095.6,,
327579226,4.736238,57.200629,13.935,-5.6,8.905407,2.71,6702.0,12.3602,236.656,1092.0,10.1786,259.563,6659.0,4.29,1.41
345143460,355.246721,57.485242,19.799,-34.45,3.6458046,1.828,1168.0,2.93272,173.908,1011.0,10.1128,100.051,5053.0,4.48,0.88
345143460,355.246721,57.485242,19.799,-34.45,8.0637954,0.804,2301.0,9.29431,25.9007,628.0,10.1128,100.051,5053.0,4.48,0.88
173612049,348.58145,44.508759,-19.88,-21.305,6.4902646,2.545,1080.0,3.24146,159.69,990.0,10.473,165.589,5999.0,4.52,0.96
177244357,356.995693,47.655601,-10.168,-19.819,6.54692,4.589,2400.0,5.62882,483.652,1306.0,9.8931,160.251,6034.0,4.39,1.12
455791689,346.347361,46.903117,-8.539,-2.661,1.2918334,1.429,1224.0,,,,10.4143,454.3057,4630.4,,
194203348,1.196825,41.59388,-23.294,-29.277,1.13345,1.894,490.0,3.03424,3611.25,2159.0,9.87731,210.101,6223.0,4.23,1.4
129637892,321.11498,-37.850181,7.193,-6.279,5.4499753,4.319,973.0,5.28759,839.203,1499.0,9.0284,187.131,6220.5,3.99,1.79
288348498,19.700387,41.506112,-11.252,-16.638,1.67546,1.202,1250.0,6.44889,855.787,1506.0,9.967,313.229,6745.5,4.09,1.78
327341626,24.690503,42.677739,10.862,-10.268,5.9382163,2.244,6171.0,18.5099,576.071,1364.0,10.3478,441.44,6775.5,3.97,2.09
241040309,20.717398,48.955364,3.798,-6.27,3.4648951,1.046,1339.0,9.72728,374.648,1225.0,10.3978,685.251,8455.3,3.95,2.54
241076290,29.032856,52.585482,3.483,-4.865,0.2580006,0.5351356,812.7310325,6.2776081,238125.9359212,5634.0594403,10.1942,560.222,9035.0,4.16,2.08687
249945230,38.810203,48.273763,115.886,-98.373,1098.2258586,6.121,4496.0,5.13949,0.0125876,93.0,9.4397,51.0409,4582.0,4.55,0.74
250724252,33.505238,53.121508,1.2,-7.4,0.5596691,1.478,4538.0,24.4148,149293.0,,10.2845,574.869,8368.0,,2.3
251384275,44.720241,58.735245,-3.5,-1.2,1099.2560385,5.661,2970.0,23.8658,,,9.2085,328.658,8494.0,,2.18
445144327,11.234154,58.712058,1.262,-4.767,1.80794,2.17,540.0,20.9267,550.041,1349.0,10.4396,800.464,4628.0,,8.61
50120414,39.891102,62.433306,-3.244,-1.135,3.581083,3.454,760.0,17.1017,6158.1,2467.0,8.951,742.441,9503.0,,5.96
394657039,51.782268,-78.549831,11.616,1.959,3.7628372,3.956,11360.0,17.3305867,1797.8272074,1660.7594667,10.5132,347.593,6979.2,4.22,1.58746
67418624,28.660315,37.005042,-16.028,-19.231,1.1020719,0.864,580.0,4.33066,958.145,1549.0,8.6344,143.239,6011.0,4.04,1.73
125735470,56.660282,27.471523,-1.071,-20.686,4.7126743,1.061,1941.0,6.97602,38.0033,691.0,9.08995,143.312,5626.5,,1.55
348770361,46.686553,-82.316371,14.9,4.7,2.7684331,4.223,3234.0971112,4.61938,1330.16,,11.4964,333.651,5388.0,,0.98
219776325,263.543417,61.121472,3.627,42.121,2.5287981,1.286,387.0,2.29951,228.804,1083.0,10.3727,191.957,5740.2,4.3,1.19
322054600,323.87017,68.987307,-2.787,-13.286,1.3433022,0.662,1052.0,4.72169,365.857,1218.0,10.4505,304.408,6713.0,4.27,1.45
99493790,317.639908,-23.305817,50.863,-19.94,7.764691,3.185,24530.0,15.6068,86.3134,849.0,11.6834,274.733,5404.7,4.4,0.99
378291076,358.213636,61.36026,12.29,-14.458,1.5982014,2.254,296.0,2.28827,5992.53,2451.0,9.53523,207.505,6594.0,4.23,1.49
387260717,309.348824,70.954088,10.531,-20.418,6.453624,3.582,200.0,1.35756,680.81,1423.0,9.97595,161.088,7257.0,4.64,1.02
29054413,50.916451,25.047935,19.764,-31.774,15.2521892,1.3463514,871.2527446,2.8346585,129.6204972,860.5738999,10.4289,140.065,5473.0,4.46488,0.949022
312862941,15.321545,55.69801,-28.063,14.603,0.9150623,0.6662728,4304.9322224,5.386904,357.9484179,1109.3660254,12.1312,126.283,3810.0,4.56875,0.701237
422923265,40.245588,42.871248,2.118,-6.461,1.8646725,1.028,570.0,12.8352,3903.88,2202.0,9.616,769.138,9898.0,3.77846,3.4
229940491,288.049519,63.657061,6.087,22.075,37.4590076,2.863,5850.0,20.3559,15.6505,554.0,11.1169,338.948,5730.0,4.09817,1.5
298647682,272.264241,53.217729,-50.733,22.153,20.0795217,1.2186554,1065.5355707,2.7170462,15.8594327,508.9693869,8.6628,40.6988,4763.0,4.54306,0.777584
376353509,45.401179,69.229924,16.325,5.432,7.3315684,1.287,893.0,2.77433,27.4026,637.0,9.5831,69.835,4871.6,4.48,0.84
156724719,72.031822,39.966936,1.4,-7.0,10.9568722,3.469,4643.0,21.7036,6376.83,2489.0,9.353,408.36,7106.5,,2.5
258829450,287.666559,66.768082,5.504,-18.433,1.8347892,2.414,242.0,,,,10.1556,304.865,5286.9,,
266500992,61.172234,52.256992,5.89,-16.735,3.2786617,2.631,1101.0,3.61232,396.593,1243.0,10.3309,165.314,5411.0,4.29,1.15
267694283,63.230018,53.68705,-2.732,-31.536,1112.7562924,9.386,6669.0,20.062,617.103,1388.0,8.54941,106.477,6324.0,4.34,1.26
288631580,277.925194,82.305949,6.721,47.712,3.3985674,2.197,171.0,1.18609,456.908,1288.0,9.56906,122.494,5977.0,4.47,1.01
147203645,323.196086,-44.018036,29.817,-58.517,5.0611315,1.5562414,5276.0349302,9.1484302,239.1418795,1002.9601068,10.7258,172.157,5254.0,4.45,1.00217
353782445,276.937885,55.755753,-11.857,27.282,11.835079,2.094,336.0,2.5354,52.6622,750.0,9.17708,143.031,6225.0,5.06078,1.34
149990841,90.662482,-64.819484,-3.606,14.96,4.4531846,1.687,5910.0,,184.842,1027.0,11.6349,310.951,5766.0,,
441739020,259.017252,72.161181,-6.094,5.154,123.0586028,9.7316587,485.2393663,2.9538423,9.1430897,443.4993569,9.4682,168.067,6453.0,5.20004,1.31225
81831095,47.806635,61.762385,-3.246,-1.418,3.133084,1.237,1192.0,10.3743,2269.81,1922.0,9.9944,399.401,7478.0,4.05,2.06
87090944,58.486586,58.9683,73.759,-68.847,0.6435807,0.6659322,876.6807794,4.8452813,10949.2435224,2608.950134,10.1089,197.14,5919.7,4.12,1.49305
369457671,311.64359,-37.904399,14.801,-11.655,2.31446,1.347,1190.0,3.40668,176.692,1015.0,11.5147,130.977,4801.5,,0.73
321041369,81.671049,56.963615,-38.239,5.613,1.5379237,0.766,1135.0,8.73996,1313.48,1677.0,10.4445,153.896,5672.5,4.51,0.93
85031598,65.346085,62.245206,30.853,-127.329,1.1549925,0.911,739.0,9.15106,624.87,1392.0,7.3543,87.5878,4815.0,,2.99
102672709,61.731142,66.119599,9.278,-5.304,6.7053949,3.8459321,575.2056582,3.7076274,505.2996309,1209.2246588,9.86671,209.153,6141.0,4.17616,1.45858
103448870,66.834993,73.023689,21.003,-39.06,10.2596322,1.8234891,1080.9213165,3.9130735,106.7468895,819.8012135,9.83739,124.854,5734.0,4.4674,0.978325
288636342,279.46436,78.61111,-5.886,-4.637,17.7286608,6.4427868,1086.4618139,4.9572307,161.7433903,909.5495957,10.741,341.119,6554.0,4.24316,1.45796
288636342,279.46436,78.61111,-5.886,-4.637,32.2079698,7.519958,2409.2943157,7.3178089,72.9642265,793.0,10.741,341.119,6554.0,4.24316,1.45796
1884091865,290.10886,61.085447,44.402,91.791,10.716524,3.075,1280.0,2.34185,19.7169,587.0,11.1744,83.7441,4067.0,4.50609,0.65
190223929,98.502971,41.900782,-2.596,-7.177,17.04198,1.578,3520.0,,236.097,1092.0,11.1018,756.791,7697.2,,
22705558,125.188745,46.203604,-5.154,-25.685,4.5470055,2.382923,813.7370725,3.0070741,341.4514343,1096.3569775,10.8756,205.283,5654.4,4.41,1.03909
394698182,54.989595,-83.088518,29.232,14.991,3.7115129,2.685,12280.0,13.941,399.006,1245.0,11.9692,428.915,5973.0,4.31,1.22
274215536,99.898189,42.131339,7.743,-53.417,1.3341738,1.3470884,2283.6562849,4.5073642,719.3218467,1320.8410635,10.9263,123.643,4685.1,4.42,0.878958
453387619,113.874367,49.478068,-19.978,-33.776,1.2016105,0.6498366,2414.8791188,5.3210497,2266.0772453,1759.6991613,10.6414,198.501,5747.6,4.39,1.07532
230377505,285.205602,60.233671,-15.349,-51.114,4.5156072,2.628,449.0,2.07194,470.034,1297.0,10.486,161.185,5617.0,4.47,0.97
230377505,285.205602,60.233671,-15.349,-51.114,7.4057777,2.778,325.0,1.67743,253.592,1111.0,10.486,161.185,5617.0,4.47,0.97
241173474,116.107291,43.009079,-0.437,-27.325,11.44192,3.841,5510.0,9.64245,170.262,1006.0,10.388,235.782,6259.0,4.34,1.24
29119552,118.629831,45.807841,3.526,-40.416,7.6288424,3.311,10850.0,18.0261,338.345,1194.0,10.2061,268.655,6157.0,4.1,1.6
309257814,124.269428,-63.213403,-13.511,19.48,1.238601,1.9048913,12167.5309178,12.1897562,1709.4569331,1639.963909,11.6626,256.345,5237.0,4.2427,1.1072299
15863518,100.520595,39.842904,-9.896,-64.258,0.5572565,0.5671304,1198.7212417,3.2761782,3415.3727761,1949.7515652,10.618,138.371,5097.6,4.42,0.946
149833117,104.628546,67.677336,1.214,9.711,4.052389,2.169,8976.0,13.1098,377.016,1227.0,9.52339,188.086,6578.0,4.31,1.36
257241363,112.018025,30.321732,-22.04,-155.884,5.5870396,2.745,1907.0,4.24332,134.155,948.0,8.2558,52.3044,5378.0,4.46,0.94
293617835,135.297462,55.85994,-9.671,-1.008,2.7552586,1.17,338.0,9.65945,799.261,1481.0,7.7649,227.754,6096.4,3.26,4.17
85242435,114.345213,61.153925,-8.62,-58.853,9.6052235,3.628,1437.0,3.86469,136.86,952.0,9.52682,136.419,6137.0,4.43,1.09
241225337,93.558549,53.135925,2.193,-57.132,1.8308782,1.5764906,464.5713657,2.1988321,990.6913333,1430.8837135,9.75149,115.362,5566.0,4.44006,0.98869
270341214,33.458853,-80.582711,22.849,19.459,29.7537451,8.0780445,6350.8299407,11.9868976,86.5625631,777.9510591,8.8784,152.023,6409.0,4.20097,1.46863
270341214,33.458853,-80.582711,22.849,19.459,9.1702265,5.6855842,305.9835677,2.6317754,415.7946307,1151.7002703,8.8784,152.023,6409.0,4.20097,1.46863
318022259,107.865826,48.327933,-93.076,-570.552,6.2262315,2.239,1488.0,2.75524,114.271,910.0,10.3595,35.6917,3691.0,4.70931,0.53
318022259,107.865826,48.327933,-93.076,-570.552,2.1555232,1.445,742.0,1.47809,132.347,944.0,10.3595,35.6917,3691.0,4.70931,0.53
318022259,107.865826,48.327933,-93.076,-570.552,12.5739572,2.722,2170.0,2.4359,6.20302,439.0,10.3595,35.6917,3691.0,4.70931,0.53
470987100,111.801451,53.045268,-6.753,42.185,4.1192231,2.1841675,1236.5042452,2.2236629,44.2458262,657.7908482,11.3266,74.7599,3876.0,4.62394,0.632571
224596152,254.503289,57.305263,44.042,-43.679,28.8745078,4.4849765,584.5089133,2.7122882,28.0202951,586.7970552,10.2713,156.571,5773.0,4.46229,0.988898
365673804,313.339157,64.229166,41.989,52.687,10.3857602,3.101,380.0,2.37414,110.973,904.0,8.3412,99.4495,6439.0,4.35142,1.26
233009109,248.253233,72.925534,24.069,-53.965,14.4479828,6.353,218.0,2.79468,1104.29,1605.0,8.57502,177.63,6669.0,4.01,1.95
104208182,54.502163,50.955115,26.655,-86.188,3.6985817,1.5474205,3061.8238445,4.3816478,59.7654849,709.1406179,12.4851,142.042,3948.0,4.59404,0.6692
174041208,351.017992,43.37667,68.426,-46.552,19.428419,3.5727154,850.4127883,2.4616462,27.1745153,582.3179815,10.4274,114.046,5366.0,4.56253,0.835173
198206613,247.043455,63.499098,-130.618,127.237,10.9406641,2.175,440.0,1.36492,10.665,503.0,10.5783,61.9251,4324.0,4.697,0.61
232635922,281.13629,54.949899,-114.192,-49.263,5.984871,2.2695614,2583.7788262,3.4443503,13.8196717,519.0,12.7963,84.0287,3759.0,4.80439,0.424468
232650365,281.767709,54.910682,0.71,71.59,2.5253323,0.989829,1258.5718559,1.4761503,26.1017752,576.4840036,11.9589,62.55347,3340.0,4.81708,0.410465
232650365,281.767709,54.910682,0.71,71.59,3.8776815,1.0297542,1077.9105507,1.365807,14.7343811,499.6923767,11.9589,62.55347,3340.0,4.81708,0.410465
233071822,270.80605,60.675192,-56.939,-106.347,2.7546548,0.561,394.0,2.08088,71.0366,808.0,10.4302,70.1306,4435.0,4.58929,0.7
233071926,270.73931,60.417638,15.971,72.644,1.8318623,1.4211172,403.1219726,1.5299007,404.9227459,1144.0968579,10.5657,101.084,4837.0,4.51662,0.768226
237099296,240.301978,68.9373,48.652,-36.374,11.3373614,2.8611319,1194.0451617,2.619494,33.3520232,612.9150641,11.7077,162.46,4765.0,4.55138,0.768675
287139872,253.461486,60.70962,-171.252,125.196,0.9351891,0.7694649,1150.2871156,1.8032935,194.1728744,952.065635,12.7463,103.021,3652.0,4.71387,0.526987
287139872,253.461486,60.70962,-171.252,125.196,32.7135406,5.075467,1469.2598788,2.4202837,1.6972705,291.1102616,12.7463,103.021,3652.0,4.71387,0.526987
332477926,265.59431,57.447771,-8.123,-12.378,16.2143217,3.8395249,1553.7064339,2.8235075,6.3061639,404.1671972,11.7229,81.5511,3849.0,4.65688,0.593295
356978132,273.781707,56.878102,9.751,-39.905,60.1848926,3.546,2242.0,11.0047,21.2072,597.0,9.90051,205.933,6499.0,4.35362,1.27
364074068,306.328774,77.636412,-12.577,52.096,2.7830114,1.7406295,916.2640701,1.7104603,55.5823764,696.3924073,12.0948,86.7159,3756.0,4.68309,0.562607
367753709,255.400714,79.067126,-52.333,39.466,2.125687,1.4649664,570.6858828,1.6780073,209.8814988,970.7631647,11.2906,104.346,4428.0,4.57977,0.707159
367753709,255.400714,79.067126,-52.333,39.466,5.0097113,0.9457107,560.4159621,1.6316574,66.920057,729.4723335,11.2906,104.346,4428.0,4.57977,0.707159
424391516,281.577645,75.303367,16.211,25.568,11.5922513,3.4868947,373.1625573,2.4230886,174.3466841,926.7725725,10.5951,242.537,6311.0,4.37813,1.19407
435680451,17.915004,79.165492,45.345,-21.595,24.141229,3.069765,1612.7795426,4.0770689,38.9416122,637.122924,10.5949,174.195,6156.0,4.55262,0.94842
441739871,259.564164,74.302721,-4.965,-38.32,3.797872,1.0636976,1501.0825028,1.9296055,22.3746156,554.7006125,12.8123,88.0677,3520.0,4.76125,0.472869
1551345500,277.29301,55.313107,147.326,-10.353,47.3860753,1.81,19550.0,9.77368,0.636581,248.0,11.2018,87.2876,4415.0,4.69831,0.62
272672133,234.241791,67.452579,-34.737,26.803,3.493958,1.961,3650.0,5.65971,156.241,984.0,11.7176,229.44,5203.4,4.47,0.9
287225295,144.000344,51.607784,-16.952,48.001,0.6097554,0.416,670.0,3.5774,1086.19,1599.0,9.4819,90.6965,5493.0,4.52,0.89
85293053,156.837704,34.39095,-39.423,-19.086,,5.3489749,2162.8449313,4.7263644,102.5780334,811.6771905,9.3523,97.7562,5583.1,4.44,0.995254
160045097,213.078772,74.411791,-79.455,39.548,18.7559765,2.5550705,1506.818331,2.9737536,9.5841474,448.7537809,11.3069,95.2649,4336.0,4.62012,0.668693
229938290,287.681017,64.153662,3.633,74.309,1.4198659,1.3058497,465.2106205,2.2822776,1263.1832531,1520.4997021,9.2742,88.3983,5406.0,4.42475,0.984511
241196395,153.549683,29.085524,-35.035,-10.469,2.0937563,0.433,1250.0,6.75578,175.656,1014.0,9.61433,171.945,6435.69,4.3758,1.23
230386259,285.728523,63.948849,-3.749,-12.882,11.0023133,5.305,298.0,4.25882,261.664,1120.0,9.6746,384.225,6264.0,4.25903,2.87
372730331,152.33046,39.162411,14.865,-30.222,8.7046669,2.58,9660.0,28.8458,313.381,1172.0,10.3774,327.863,6427.0,4.11,1.67
29191596,151.720029,45.883328,-123.738,-49.059,8.8164887,3.895,170.0,1.28915,149.167,973.0,8.676,69.3223,5502.5,4.43,0.99
51912829,14.298639,-67.496189,22.671,16.495,0.8353899,1.0385175,2265.3656619,10.0508253,17113.247799,2917.1103577,9.5183,264.72,6082.0,3.77654,2.0701201
138762614,164.255313,24.882338,68.482,-20.501,16.7961107,3.4989302,1816.2755985,2.5066457,5.9204002,397.8391483,11.1341,60.6931,3859.0,4.66612,0.582436
144401492,178.046105,35.1718,-86.445,3.089,12.8858629,2.098,3170.0,4.21693,18.3406,576.0,11.1476,119.24,4868.61,4.6604,0.69
144401492,178.046105,35.1718,-86.445,3.089,6.2932111,2.188,1810.0,2.98555,58.2524,769.0,11.1476,119.24,4868.61,4.6604,0.69
148679712,172.171122,46.480464,-4.622,-29.055,4.9246365,2.756,803.0,2.74529,210.206,1060.0,10.1345,139.11,5428.81,4.3631,1.06
165763244,232.140492,55.18532,54.161,-22.81,24.0510453,3.3687329,1194.9103544,2.9822257,19.9084441,538.7398234,10.7939,142.849,5232.43,4.52455,0.855433
166648874,166.118147,30.458576,-163.272,-40.435,8.1960758,1.4883227,4699.5344472,2.7663658,4.8692389,378.8654659,12.6196,55.5211,3272.0,4.82521,0.401575
166648874,166.118147,30.458576,-163.272,-40.435,0.5019031,0.9470423,1536.5683135,1.8451862,201.7325126,961.1999156,12.6196,55.5211,3272.0,4.82521,0.401575
207425167,242.747885,58.294553,20.507,0.114,,7.3027567,9219.8978429,7.0430812,25.1551128,571.1843728,11.6463,172.534,5059.36,4.62542,0.738692
207425167,242.747885,58.294553,20.507,0.114,11.6098182,3.5623705,1391.5795455,2.7371461,35.6962064,623.412155,11.6463,172.534,5059.36,4.62542,0.738692
207425167,242.747885,58.294553,20.507,0.114,48.3320223,5.3736904,4780.0505501,5.0923959,2.1152872,307.5828267,11.6463,172.534,5059.36,4.62542,0.738692
160440924,236.816882,77.232643,5.111,-20.299,6.3684627,6.3480149,461.2506691,5.1407901,216.0619339,977.8321546,10.8247,362.522,4971.0,,2.3894999
285094173,186.581874,46.470824,-29.951,0.694,13.3983724,2.2302111,1329.4475111,6.0631073,198.2873611,957.0695694,10.4966,276.417,6131.3,4.18,1.45244
330799746,193.131175,34.901028,23.706,-15.102,5.5115114,4.7379743,3342.8070054,10.0325305,853.2145726,1378.4287279,10.9901,401.96,6236.9,4.09,1.63332
76989773,353.293998,-35.463992,-107.298,-66.417,1.76918,1.768,9570.0,11.6236,1670.21,1780.0,9.683,107.399,5569.0,4.32065,0.96
9392421,167.777848,39.526673,4.76,-22.441,9.6136615,5.292,7000.0,14.5701,192.623,1037.0,10.7184,312.52,5637.7,3.97,1.71
229750058,280.679168,66.303112,-3.214,45.349,10.1824299,2.788,10610.0,10.7723,57.9125,768.0,11.7204,285.509,5450.0,4.42,1.01
235905185,290.877426,78.754217,-1.13,4.933,6.2895835,3.044,24300.0,15.9901,124.221,930.0,12.8784,479.529,5565.0,4.41544,1.02
27194429,200.452735,17.765435,-23.385,-11.356,0.5553244,0.8336658,353.7045175,4.4033839,44853.3980885,3711.6634241,7.43229,128.273,6864.0,3.89932,2.2681701
307956397,256.662266,63.778635,-17.393,13.12,4.1508569,2.19,8700.0,7.61178,81.7443,837.0,12.9233,270.313,4652.0,4.52358,0.78
71612483,202.294251,31.401916,-82.096,-7.129,1.2164402,1.847,15450.0,16.0243,3477.13,2139.0,11.4951,265.941,5610.0,4.42006,1.02
347332255,189.839224,20.027338,-81.959,-104.589,5.6419598,3.0871502,543.838848,1.8245844,119.4171181,843.1141848,7.6621,32.1585,5297.0,4.61016,0.782479
347332255,189.839224,20.027338,-81.959,-104.589,,3.9454498,886.4838237,2.5398986,48.4006234,672.7171326,7.6621,32.1585,5297.0,4.61016,0.782479
144441148,207.905911,33.49239,-50.001,-10.001,5.8182239,1.1943658,1069.5709916,7.8231031,1053.479741,1453.0357399,8.70842,159.375,5961.28,3.87842,1.99038
381714186,196.833111,5.852046,-12.937,-61.362,1.4238067,1.5009585,721.0458571,2.6855348,921.846663,1405.3497526,10.2173,116.086,5382.69,4.55152,0.848099
272758199,237.317086,71.442944,-2.766,-19.059,3.6610026,2.6047415,18701.4218317,13.3480688,305.2117259,1066.031538,12.889,418.239,5271.0,4.44,0.943402
54002556,23.52145,-14.419149,11.168,14.047,12.7645811,2.132,3000.0,4.21676,15.1947,550.0,11.6235,190.422,5076.0,4.53,0.83
23740089,208.099647,37.748612,-6.014,15.687,9.862756,2.323,4278.0,8.40839,130.902,942.0,10.4985,189.09,5595.0,4.32,1.14
149577217,195.761884,21.923072,-30.718,-2.633,7.39143,1.252,5880.0,16.4641,59.8747,774.0,10.626,171.205,5224.6,4.28,1.14
378976682,197.748635,6.686564,-64.831,-23.251,6.0179742,1.278,13910.0,10.0342,16.6492,562.0,13.1369,274.942,4567.0,4.53,0.76
219728669,197.072025,23.120937,-20.807,-9.79,2.3601883,2.455,21460.0,13.4654,505.623,1321.0,13.4891,543.277,5356.0,4.49,0.9
157225097,206.845428,19.758454,-7.311,-37.139,2.5267353,2.2654363,17543.876912,12.697976,333.0417477,1089.5431103,13.0383,346.457,4836.0,4.45,0.871731
180652891,199.607344,35.953983,6.779,-1.198,0.7759895,1.135,2450.0,10.4239,5149.47,2359.0,9.2427,317.527,7218.0,3.94,2.26
424733642,199.412592,22.850101,-25.718,3.186,2.0912089,1.144,20760.0,18.3695,126.014,933.0,12.8777,205.385,4220.9,4.49,0.77
323295479,130.80013,-83.061258,41.562,-59.759,742.5142746,6.5744451,8486.4050981,11.1888239,11.1474457,466.0296958,9.9486,135.758,5490.0,4.45,1.06113
207425203,242.919358,58.477001,5.076,-10.072,1.2239134,1.037,1400.0,7.38849,861.54,1509.0,11.871,757.572,6618.5,3.99,1.92
400430915,295.382219,57.325664,1.219,0.463,2.1863095,3.9576915,2983.5525823,10.9791817,4908.3013736,2134.7771952,12.6557,1152.5,6728.0,4.03,1.92153
230087585,247.125627,69.030975,-2.096,14.467,8.8263579,3.4318591,5877.74804,12.1777996,381.1216482,1126.900714,12.6053,766.271,6016.0,4.1,1.56043
299780329,37.530328,-79.75656,11.464,-12.791,1.6024387,1.0090014,1372.6016905,5.5640916,2819.6338493,1858.5229504,10.9679,305.601,5435.9,4.2,1.39294
260304296,94.615541,-57.013501,-8.683,6.389,0.5125807,1.6430775,5691.1921109,19.2342563,22324.2050264,3117.5523161,9.109901,184.529,6725.0,4.19532,1.55195
230375747,285.020668,63.42983,-0.749,-1.828,2.7633917,3.5061663,12405.1873299,16.4097207,1824.5880178,1666.9054026,12.8079,876.378,6511.0,4.25,1.43103
229490898,296.257303,64.791904,-5.967,-9.382,2.2349708,2.016,3870.0,11.1799,3419.38,,11.9414,608.57,6305.2,,1.57
328933398,212.568476,84.371858,1.067,-2.419,24.9341884,4.964,1390.0,3.93465,34.0216,672.0,10.7447,182.014,5699.0,4.47,0.97
328933398,212.568476,84.371858,1.067,-2.419,900.1930987,6.3963069,1344.4884882,3.6185236,0.2651017,183.0091807,10.7447,182.014,5699.0,4.47,0.971675
328933398,212.568476,84.371858,1.067,-2.419,7.0056805,3.3182125,766.894462,3.1039232,171.8935756,923.4952393,10.7447,182.014,5699.0,4.47,0.971675
232641326,281.44921,56.381701,8.653,1.588,17.8683999,5.638695,11197.9522339,19.3843075,242.7182138,1006.6890424,11.5816,639.003,7013.0,4.2,1.63559
233047097,268.6609,60.356411,-5.109,-9.682,11.3091849,1.713,11960.0,15.4356,26.4473,631.0,12.9417,677.874,5817.0,4.27,1.25
233078665,271.611889,62.176751,-4.06,4.82,6.4827647,2.2930359,4140.8329483,11.487382,941.0164562,1412.5995193,12.8182,1119.32,6748.0,4.12,1.73025
219762508,262.605271,63.123014,4.282,-2.303,3.2351013,0.9645922,3974.2319128,6.9705803,662.3022648,1293.8496408,12.9737,603.015,5976.0,4.43,1.06446
243335710,289.861603,59.670112,1.246,0.272,13.7045951,5.8535412,10116.0470111,17.0437214,237.5404319,1001.2767573,12.9935,982.768,6531.0,4.22,1.49611
280830734,44.555588,-70.760786,33.499,38.324,1.1619531,0.95926,331.6208111,3.4842503,7309.4764762,2358.2580075,9.4668,210.812,6340.3,4.18,1.66089
359357695,182.726187,-75.13193,-39.401,-7.25,1.7263781,1.7874582,10118.353972,8.0540139,46.8519157,667.2699818,13.0614,102.608,3631.4,4.69,0.556058
396368313,212.839201,-75.833202,-6.75,-5.584,3.0898836,1.7898868,5784.3735169,18.4456585,6037.4156662,2248.1874488,11.2394,708.598,8828.7,4.39,1.63132
