tfopwg_disp,ra,dec,st_pmra,st_pmdec,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_tmag,st_dist,st_teff,st_logg,st_rad
1,331.503161,39.298828,69.188,-458.917,0.2381823,0.4763536,493.9763957,0.9617386,588.9943508,1256.4567156,10.4458,20.3167,3423.0,4.85554,0.369077
1,108.123114,-24.95356,-2.276,0.338,4.4010465,4.757,6903.0,19.7441,3731.9,2177.0,9.50712,437.215,8489.0,4.03,2.32
1,154.271062,-25.276298,-21.752,-7.54,4.3744614,3.0484494,3270.9828556,6.4637765,419.4378829,1154.2148636,11.8134,343.525,5677.0,4.34735,1.11563
0,81.92358,7.918525,-2.362,-7.589,1.13889,2.154,5368.19,22.4869,16504.7,3157.0,10.0267,629.834,7852.8,4.08,2.79
1,180.546219,-35.548609,-2.416,1.487,3.052057,3.4817792,9403.0926011,13.6453428,1077.3440583,1461.1955966,13.9069,1096.19,5726.0,4.16246,1.38708
1,164.34914,-29.997123,-49.031,1.227,6.2462252,4.2508361,13270.5292659,13.4614756,339.10135,1094.4656337,11.6337,362.087,6132.0,4.38741,1.1417201
1,175.256304,-44.404149,-660.418,241.799,6.2031608,1.5987379,210.8404349,1.0214599,45.9626286,664.0808611,6.7213,12.7781,4633.87,4.70763,0.630715
1,175.256304,-44.404149,-660.418,241.799,4.466068,1.6847832,210.7032691,0.9794583,71.2287197,740.9408412,6.7213,12.7781,4633.87,4.70763,0.630715
1,176.249942,-35.640563,-18.414,7.138,7.5337657,5.5843836,4697.1753086,10.611119,422.1623374,1156.0846131,11.6634,446.442,5869.0,4.09453,1.52905
0,168.212865,-58.942432,-8.314,2.737,5.1681189,3.736,1759.0,13.3663,1947.87,1850.0,10.3879,860.379,8254.0,3.67,3.44
1,99.263061,1.76755,-1.437,-1.082,3.4076,3.69,7500.0,12.1343,1052.9,1586.0,9.65646,178.68,6174.0,4.23,1.38
0,145.174365,-66.65449,-6.545,4.902,15.9865412,1.636,1451.0,7.52088,55.7095,761.0,9.927,199.531,6429.0,4.34,1.28
0,346.44125,72.410554,-8.426,-1.219,5.6289226,9.272,1850.0,8.93102,4560.18,2289.0,12.4721,1111.47,6683.0,3.72,2.72
1,95.827908,0.883347,6.476,-3.898,8.7179665,6.143,2420.0,12.3121,2341.09,1937.0,8.69437,333.379,9165.0,4.05,2.38
0,48.022366,28.46468,33.29,-32.897,405.0756576,5.339,15337.0,9.31573,0.0601025,137.0,13.1745,322.06,4831.0,4.4,0.93
0,12.471055,60.946038,-5.379,-7.593,2.8577028,2.264,2695.0,7.78724,771.67,1468.0,12.4487,594.839,6240.0,4.2,1.45
0,105.945472,-30.726357,-12.978,22.818,2.5950747,0.7921274,665.2502774,5.9382555,5582.8100399,2204.616037,8.783341,233.697,6852.0,3.91,2.24201
0,113.454773,-61.292453,-2.417,6.778,1.5521101,2.699,5430.0,208.489,5297.55,2376.0,10.3357,1278.41,4997.1,2.36,12.23
1,330.844543,67.498677,531.463,-296.205,0.2792211,0.409,779.0,1.05678,284.211,1143.0,10.97,20.5488,3358.0,4.93,0.3
0,134.088088,-12.934871,30.243,2.488,4.503645,1.973292,12525.725237,11.197034,35.7949977,623.8430401,13.9036,116.496,3267.0,4.438,1.0
0,151.55755,3.946493,20.649,-18.065,0.49359,1.545897,246.702105,1.733849,7238.7191072,2352.530056,9.1299,92.8368,5872.0,4.43995,1.02918
0,322.717404,68.495293,-4.844,-4.931,14.5877856,3.517,3374.0,10.1617,82.7417,840.0,12.0913,655.707,6544.0,4.13,1.66
0,146.72453,-4.29824,-45.703,-40.413,0.493379,1.5,194.341058,1.503946,7066.3432823,2338.3980084,8.1075,58.7453,5914.0,4.46485,1.00635
0,79.724105,47.54723,-1.017,-19.097,1.0617107,1.067,2369.0,5.85456,916.847,1533.0,11.8275,317.292,5589.0,4.38,1.06
0,123.885413,-31.556521,-28.848,69.089,0.417921,1.843947,41644.893112,5.657227,159.3798634,906.2084598,14.7034,158.67,3278.0,4.97806,0.275
0,86.975303,41.942327,20.81,-126.002,1.6197991,0.95,31095.0,11.4253,31.7825,661.0,14.5853,100.741,3192.0,4.92,0.31
0,77.869302,37.923226,14.737,-10.008,1.6513066,0.82,1751.0,9.54979,231.366,1086.0,12.2059,536.017,5887.6,4.13,1.47
0,147.86736,-4.123323,-2.379,14.086,0.493826,1.162615,310.570859,1.940277,8648.339203,2459.534554,8.9225,96.6355,6030.0,4.41585,1.08524
1,60.424695,60.891368,41.134,-51.191,1.7904917,1.223,47315.0,11.4109,31.6712,660.0,14.4506,171.319,3425.0,4.78,0.46
0,124.250133,-47.651954,96.758,-102.395,2.819817,6.611278,183631.033642,22.75573,31.848458,605.8873038,15.2474,160.84,3601.0,4.81887,0.441
0,122.519401,63.826237,-0.649,-3.465,8.2100724,1.37,4190.0,15.5396,105.793,893.0,11.8431,720.484,6427.0,3.97,1.96
0,96.518294,39.794575,-2.866,0.484,3.0043128,0.714,6000.0,12.1874,61.8402,781.0,12.1953,502.17,6405.0,4.41,1.17
1,99.734594,-36.64613,-3.872,4.927,5.0037758,3.439,7390.0,19.7788,1150.12,1622.0,10.0367,341.997,6442.0,3.91,2.09
0,120.69393,-23.696727,100.619,-195.052,9.653456,4.00937,43088.5649,7.281973,3.1265702,339.1460758,13.7006,87.7731,3359.0,4.93457,0.315
0,104.922683,-24.883877,-11.529,27.957,1.9271328,4.5530077,585.8978628,2.3659,1087.6116431,1464.6646895,10.194,203.532,5952.0,,1.25
1,107.833335,-35.850518,-5.057,6.438,2.8279716,2.237,14846.0,18.5153,1118.3,1611.0,11.1007,437.855,6707.0,4.1,1.48
0,133.25514,-13.050699,-20.093,9.174,0.6646521,1.272,7197.0,9.44803,3611.53,2159.0,13.346,707.586,6256.0,4.55,0.97
0,106.767434,-36.770799,0.934,8.274,1.8361503,4.12,2470.0,22.5152,33906.8,3780.0,10.4091,414.522,5710.5,3.6,2.43
0,57.265805,-72.947299,19.539,25.393,13.7252522,3.1694157,4945.7679342,20.3352568,312.4460654,1072.2931079,10.3001,316.643,6104.0,3.96,1.86397
0,103.00276,-18.95443,-10.688,2.799,2.97638,3.212,795.842,11.0372,2695.88,2007.0,10.1347,637.257,6492.5,3.57,3.56
0,141.722816,-7.579251,1.017,-34.002,10.6332248,3.436,36558.0,15.9854,26.5909,632.0,12.8397,271.71,4678.0,4.5,0.81
0,110.261044,-60.155475,-1.667,12.491,0.76983,2.774,160.192,,49237.6,4149.0,9.7839,402.762,8658.0,3.92,
1,180.764269,-33.6655,-413.185,-35.015,18.9926881,1.506,223710.0,10.231,0.172006,179.0,14.3088,48.4666,3003.0,5.05,0.21
1,149.123515,-24.099186,-177.111,46.867,3.9846589,2.146,445.0,2.12827,647.901,1405.0,7.3635,45.683,5903.0,4.44653,1.03
0,144.77363,-45.426185,-19.613,5.576,0.68831,1.365,3983.64,21.715,21261.5,3364.0,8.5234,213.947,6054.0,3.47323,3.13
1,164.724551,-5.547545,99.174,-266.107,1.5275639,1.3727055,2892.4227936,2.6103318,59.3669472,707.9554489,12.2255,57.7553,3433.0,4.89676,0.427953
0,198.58223,-59.692251,-53.253,-15.592,2.4018591,3.471,655.0,10.1612,25813.2,3531.0,9.9747,260.511,6071.0,3.95,1.86
1,191.702821,-24.42739,-1.156,-2.219,3.3779614,4.2709189,7198.7471125,14.3326751,1619.4059744,1617.9261106,12.5329,773.974,6113.0,4.05769,1.6616499
1,163.101036,-61.446859,-14.942,9.878,1.4328255,2.0718518,51089.4348604,18.2238418,528.4147032,1222.8226457,14.7028,566.459,4588.0,4.47637,0.817544
1,148.416767,-45.659108,-35.407,17.288,0.7888389,1.6416539,22614.8958863,16.4131054,3170.9888441,1913.8964113,11.6044,268.325,5568.0,4.39267,1.0280499
1,207.526001,-40.835896,-28.843,-22.425,6.9593972,4.8553269,4826.8656037,9.3800527,341.0877558,1096.0649295,9.1871,127.28,5854.0,4.438,1.33729
1,154.908187,-9.806443,-42.044,-38.193,0.8134733,1.262964,25866.83474,13.1118363,680.8952697,1302.836235,11.1184,86.7467,4400.0,4.64555,0.757649
1,147.4067,-33.218503,-8.463,0.734,4.5696698,3.9536171,9861.079392,13.0582928,616.12218,1270.6807784,12.4399,562.256,6122.0,4.283,1.28306
0,150.152654,-34.681865,-50.825,19.857,4.7192734,1.301,1557.0,7.15211,156.343,985.0,9.5359,212.005,6521.0,4.22041,1.6
0,170.889648,-45.647015,-38.33,10.283,13.4364908,5.375,4735.0,9.8672,690.534,1428.0,12.3613,590.249,6229.0,4.28,1.31
1,166.429628,-5.079485,-24.818,-13.294,9.2897006,5.3589155,6241.2619064,11.4812614,327.8306693,1085.2558727,10.99,352.181,6055.0,4.22795,1.41549
1,158.22503,-34.989907,11.492,-13.533,4.0860495,4.5420607,7083.7091188,13.0323437,1434.7738788,1569.6962289,11.248,500.258,6580.0,4.0663,1.47741
0,160.180141,-31.927233,-2.069,-15.577,1.0014437,1.28,416.0,4.71785,28733.4,3627.0,8.2046,87.2682,6380.0,4.438,1.18
1,225.83705,-35.230579,-30.179,-15.946,18.184189,3.696,9343.0,9.90639,20.0861,589.0,12.0836,320.527,5265.0,4.32,1.09
1,160.065852,-8.511083,-142.182,-82.962,2.5989031,1.6635706,1953.2615465,2.4312854,48.4615319,672.9286739,11.7602,64.2308,3719.0,4.76941,0.512361
1,160.065852,-8.511083,-142.182,-82.962,4.6955986,2.1638721,1969.101717,2.6626375,22.0222982,552.5039779,11.7602,64.2308,3719.0,4.76941,0.512361
1,160.065852,-8.511083,-142.182,-82.962,7.1024749,2.7542652,1317.715762,1.9895244,12.6834573,481.3147406,11.7602,64.2308,3719.0,4.76941,0.512361
1,161.706905,-9.399365,-79.091,-78.576,4.7359232,7.0819612,2338.8745559,13.5752589,468.2559879,1186.425806,7.3212,99.1596,5370.0,3.72765,2.7871499
0,280.505862,17.310927,9.0,24.5,3.9525732,2.378,857.0,,,,10.4263,,4536.1,,
0,155.637125,-40.516347,38.971,-42.676,14.066109,3.4744355,16514.0482965,21.5662738,153.0394528,897.0581591,9.1116,131.018,6157.0,4.20407,1.47641
1,15.78859,35.389041,10.396,-21.221,5.0569708,3.401,795.0,5.09264,376.594,1227.0,9.60892,212.128,5818.9,3.95,1.8
0,228.840425,-70.532562,,,0.8219599,2.147,17968.0,,884.027,1519.0,10.318,,3866.3,,
1,153.70907,-47.154936,-1053.98,414.3,1.6289322,0.809276,2512.1192447,1.2145664,20.9593189,545.7126746,10.8372,12.613,3202.0,4.86375,0.226407
1,305.872437,-44.0587,-40.976,-52.291,3.7783401,2.82963,24582.4117134,13.8305377,269.1657299,1033.0579657,12.0491,274.96,5443.0,4.54284,0.863922
1,284.548382,-47.003307,1.443,-15.58,4.1661265,3.7000327,15441.3606576,14.5365629,533.3427629,1225.6637768,10.2748,188.404,5883.0,4.34,1.15599
1,158.900701,-5.181374,9.845,72.079,3.9451359,2.424,841.0,2.51666,286.87,1146.0,10.1755,142.867,5581.9,4.13,0.99
0,315.423021,-10.408225,17.45,-23.412,2.9932591,4.7371329,3363.9691586,11.8414052,2649.7622197,1829.8752178,10.3313,341.393,6106.0,3.91186,1.9654
0,44.114507,48.008994,7.932,-12.197,3.6859958,5.1972226,12982.7214564,23.322957,2647.6896261,1829.5172894,10.9988,531.121,6731.3,3.99257,1.99719
1,197.317124,-60.308435,-39.61,-20.132,,14.6473924,2626.7704894,8.1052869,192.2293196,949.6742375,7.7897,95.3906,6613.0,4.23,1.4927
0,163.9091,-42.84928,-55.007,18.019,0.579398,1.64214,1324.07712,5.759676,4535.9180848,2093.0810718,11.1557,191.494,5688.0,4.48774,0.950534
0,138.38301,-69.304692,-151.783,136.245,10.3469945,2.5934713,1601.254739,1.0318727,2.106641,307.2680329,13.0055,42.3968,3278.0,4.97813,0.256167
1,314.575438,-35.796622,12.088,-8.249,2.1764875,3.4403723,8114.6829556,14.184839,2054.7956073,1717.1645208,12.2247,559.084,5646.0,4.05052,1.56233
1,167.990863,-39.328115,85.141,-74.728,3.6335834,1.8069693,8668.4420489,5.1614854,33.4741636,613.4754434,11.6739,66.9071,3765.0,4.75169,0.544068
1,6.613593,-56.34428,42.581,8.264,4.1470359,2.3197694,12886.987991,8.6285404,90.5320647,786.7202987,13.7813,324.413,4247.0,4.47839,0.775548
1,343.572379,-43.010229,2.012,27.564,14.2456603,3.403,1084.0,3.68209,180.487,1021.0,8.9988,46.2122,4760.0,4.57,0.76
0,168.998428,-36.459406,-16.179,-0.612,10.5426254,6.2145259,16789.8076116,22.0104106,437.1833461,1166.233875,11.955,677.796,6114.0,4.28439,1.65817
1,164.586559,-36.858109,-163.27,-3.766,1.9771658,1.1104153,13877.3059698,5.2706003,40.7227689,644.2865637,11.8764,46.0851,3467.0,4.87946,0.421944
0,230.412408,-67.206546,-0.928,-7.491,5.0061978,3.521,6438.0,12.4847,1188.71,1635.0,12.792,901.517,6713.0,4.21,1.55
1,160.558765,-3.834999,19.224,17.026,4.1780637,4.3176109,11478.1087015,14.6952606,703.9710193,1313.73704,9.62959,159.507,5620.0,4.18582,1.34736
0,244.02137,-60.038009,-28.934,0.542,2.5950111,2.524,28870.0,10.8614,131.825,943.0,14.4757,317.495,3875.0,4.62,0.64
0,265.710722,-41.179089,-3.069,-7.547,2.8562935,3.785,22525.0,18.1559,1721.84,1794.0,12.9573,724.77,6383.0,4.31,1.32
0,276.191236,-60.784523,5.199,-9.176,4.8741147,2.049,4613.0,14.8251,161.07,992.0,12.4154,906.007,6085.0,3.84,2.11
1,144.119359,-50.463093,-24.817,42.417,11.2365977,2.292,9414.0,13.0203,37.6345,690.0,9.271401,141.812,6446.0,4.37882,1.29
0,155.436002,-17.224364,-4.257,6.445,11.1755425,5.482,7873.0,17.5706,294.91,1154.0,9.99028,320.671,6655.0,3.9,1.91
1,167.88543,-22.07278,-91.427,-53.36,6.8392388,4.176,1213.0,3.74186,234.46,1090.0,9.2231,83.1548,5085.0,3.92,1.08
1,328.51748,-38.377419,-23.662,5.488,3.535713,2.148,3116.0,4.58576,191.782,1036.0,12.5638,322.148,5222.0,4.52,0.86
1,169.43886,-19.054778,-28.708,0.99,3.4058895,2.6582989,15490.0795356,17.2861065,970.9417325,1423.6985463,11.4553,383.829,6302.0,4.30907,1.26867
1,348.949031,-10.849739,-1.018,-10.522,8.2616616,2.862,1343.0,3.30997,66.2634,794.0,11.5018,202.585,5281.0,4.53,0.86
1,352.713934,-11.077356,0.39,-23.23,6.3392677,3.02,1739.0,3.91968,120.002,922.0,12.1093,290.495,5289.0,4.46,0.93
1,350.917046,-1.189183,116.168,25.358,0.2803246,0.868,507.0,1.64829,3967.92,2211.0,10.0298,61.8736,4477.0,4.56,0.72
1,353.954352,0.444704,-232.909,-187.564,9.100412,2.181,1085.0,2.59387,28.6373,644.0,9.3742,62.4491,5013.7,4.58,0.77
1,346.626392,-5.043462,901.0,-492.0,1.5109447,0.6401499,10693.4881603,1.2038917,98.1930529,802.8602204,13.8529,,5780.0,5.27596,0.114827
0,352.949174,-17.448458,7.256,-15.108,1825.048364,3.62,2576.0,12.7111,0.0187275,103.0,9.9309,319.053,6290.0,3.89,2.09
1,163.032312,0.493167,-23.664,-44.171,11.6332127,5.081,3480.0,10.264,126.951,935.0,9.9623,213.283,5287.7,3.88,1.73
0,21.602425,4.317341,-5.473,-15.368,8.0179256,1.018,8684.0,9.29428,8.84387,480.0,12.5227,361.951,5356.0,4.46,0.94
1,70.149378,25.009813,185.658,-46.363,11.0248821,2.917,1943.0,2.46843,48.3251,734.0,12.3252,75.1703,3798.0,4.77,0.46
0,116.578612,30.776661,-6.295,-4.36,2.668957,2.7508738,17029.8720026,16.1018337,1087.3617796,1464.5805607,12.1616,468.406,5983.3,4.3234,1.19683
0,147.221565,8.974037,14.174,-62.19,15.1771428,4.556,538.0,2.80249,115.579,913.0,9.089871,140.69,6200.0,4.25,1.36
1,164.189386,9.673946,-34.648,-3.8,33.5920255,6.385,3352.0,9.88421,134.883,949.0,11.6575,246.599,5468.0,4.5,0.91
0,106.486751,11.772439,-4.53,-1.69,2.0990769,2.343,501.0,4.13797,5728.08,2423.0,10.1063,532.485,8853.0,4.18,2.0
0,110.194274,-55.379531,-40.087,41.156,6.8787507,2.599,359.0,3.45801,266.78,1125.0,8.5885,176.054,6636.0,3.99,1.98
0,254.242045,-68.709846,-13.909,-20.77,0.5666806,0.722,1530.0,8.04611,1116.17,1610.0,12.7726,733.941,5517.0,3.99,1.65
1,310.2917,3.638297,-56.707,-88.925,,3.9569972,1196.0597801,3.8324012,108.6208553,823.3757159,8.9797,93.7345,5657.0,4.35534,1.09993
0,147.005591,-48.320751,-18.317,27.152,1.66402,3.397,7964.45,7.65443,8754.73,2694.0,10.7014,108.513,4841.3,4.71,0.78
1,173.469142,12.451091,-146.8,22.142,3.3706303,1.5183944,166589.9107386,9.3830336,6.6189834,409.0887836,14.9046,73.8131,3133.0,5.02671,0.222121
0,344.835029,52.066799,-31.0,-22.5,7.0469712,2.551,1020.0,3.77076,125.316,,10.4505,203.968,5940.0,,1.2
0,149.225807,-33.799397,-16.532,-19.248,3.64376,3.38,3632.91,,2107.88,1887.0,10.298,3500.23,5463.2,4.39,
0,99.953812,-42.045199,-11.214,18.134,6.9055908,1.7156097,803.795684,3.3369764,,928.7406881,10.234,169.117,5846.0,4.4,
0,118.004229,10.249288,-5.013,-4.75,1.03604,1.855,250.0,3.52761,21307.5,3365.0,9.0188,481.966,9622.0,3.95,2.74
0,95.862582,25.543291,-1.146,-7.973,3.6688102,2.151,8447.0,9.85973,265.932,1125.0,13.3268,684.507,5821.5,4.36,1.12
0,65.839526,24.897315,-27.956,-56.075,25.714253,6.373,33131.0,15.8297,45.1202,722.0,12.1157,232.791,5677.8,4.58,0.86
0,124.274902,8.248819,-79.27,59.066,,4.029,9640.0,17.7255,,,11.2248,114.765,4654.2,4.59,0.72
0,77.383578,-64.026083,6.468,25.987,48.0511988,4.3070574,14503.3604877,12.8456117,12.5271592,479.8250298,11.2595,223.882,5354.96,4.45894,1.0417
0,92.092038,33.732462,8.053,5.595,5.1391542,0.633,6171.0,10.2495,26.3552,631.0,12.2479,388.991,5974.6,4.48,1.0
1,68.178987,-39.790874,239.41,-967.772,0.8602406,0.5124345,719.5357708,0.9718795,112.3971391,830.4405814,10.4276,19.8782,3450.0,4.89044,0.33819
1,68.178987,-39.790874,239.41,-967.772,3.6942604,1.1278521,832.8225921,1.0428407,16.1019503,510.9040793,10.4276,19.8782,3450.0,4.89044,0.33819
1,68.178987,-39.790874,239.41,-967.772,4.9652069,0.9361524,633.0580849,0.8566925,10.8558882,462.9521337,10.4276,19.8782,3450.0,4.89044,0.33819
1,55.255931,13.519187,7.923,-41.247,21.9903619,3.8732381,1122.3021089,4.6034655,56.4700581,699.156353,11.2235,256.011,5294.0,4.14669,1.33417
1,63.928339,29.166542,12.336,-17.754,8.8349261,6.2442811,6132.2553437,9.0595904,41.4198706,647.0263001,12.8131,159.244,3303.0,3.84689,1.1499799
1,123.381848,16.419516,-6.874,-22.723,4.7335575,3.2089234,930.2503519,5.3852666,850.4828102,1377.3240616,11.6736,477.295,5496.0,3.93163,1.75896
0,308.160533,40.778443,-2.017,-15.301,1.5142292,1.7190416,5271.4558635,11.6042711,4024.5979419,2031.4230444,12.367,658.741,6616.0,4.2907,1.39196
1,295.49671,42.537932,9.742,10.024,11.714447,3.5131822,12763.9935022,11.53374,53.7953827,690.7263119,13.9354,587.91,5165.0,4.48308,0.885629
1,71.110002,16.518582,39.144,-22.761,5.0957983,1.772,714.0,1.92318,28.5068,643.0,11.4398,98.0152,4197.0,4.56,0.7
1,52.888852,22.434819,-7.59,-10.771,8.754708,3.4644403,1527.6748939,3.5438108,117.8260362,840.2916858,11.584,214.753,5888.0,4.57,0.889347
1,54.274323,19.499595,27.627,-7.059,59.8473992,4.3696664,11392.7507656,11.7556773,0.4688342,211.0447631,11.3281,245.962,5765.3,4.38,1.09215
1,94.206431,24.595834,-28.044,-115.639,,5.1289452,3407.8486864,3.5506895,0.0279229,104.2581018,12.7079,99.0504,3683.0,4.72407,0.515263
0,76.241952,43.258963,16.962,-18.032,1.4956727,1.965,3708.0,6.10516,658.968,1411.0,11.9409,239.055,4812.0,4.28,1.06
0,97.425171,65.731761,-2.176,-16.32,1.8819016,1.162,5107.0,7.09086,128.796,938.0,13.2387,375.707,4704.0,4.36,0.95
0,285.826291,34.882431,-2.509,-4.915,0.9602835,1.497,3132.0,6.0323,2118.57,1890.0,12.9691,564.394,5708.0,4.38,1.08
1,97.095717,-65.578615,-102.75,161.805,16.051106,1.3968229,2768.5212418,2.5869212,2.7275631,327.7656616,10.9102,31.1265,3482.0,4.438,0.419457
1,97.095717,-65.578615,-102.75,161.805,37.4236838,3.3650101,737.5519387,1.3296571,0.8822386,247.1816698,10.9102,31.1265,3482.0,4.438,0.419457
1,97.095717,-65.578615,-102.75,161.805,9.977273,2.2583631,459.8525479,0.9617288,5.1416079,384.055942,10.9102,31.1265,3482.0,4.438,0.419457
1,97.095717,-65.578615,-102.75,161.805,27.8096898,2.9558823,406.8232517,0.9491858,1.3107501,272.8976058,10.9102,31.1265,3482.0,4.438,0.419457
0,315.213643,48.803268,3.343,-0.72,1.5342604,3.271,1768.0,6.09992,15822.4,3124.0,12.695,625.983,8194.0,4.28,1.7
0,64.52165,-53.80127,42.013,36.099,13.697384,4.783848,1061.94658,4.211945,96.8938034,800.1911623,10.966,217.621,5837.0,4.37713,1.10089
1,273.788901,50.862739,-61.155,-72.133,48.2590904,6.299,6743.0,7.87933,13.5351,534.0,12.7199,434.178,5936.0,4.61,0.85
1,91.089986,-55.311538,681.726,342.132,3.8143009,1.3793952,457.7909152,1.1147163,26.3711883,577.9658451,10.1428,29.8424,3625.0,4.7833,0.504068
1,357.802172,-50.869862,2.072,-1.746,9.6994666,15.7960068,512.9617961,9.5295926,143.2589795,882.3689413,10.264,439.52,4696.0,4.438,4.2105899
0,249.91015,20.743061,3.558,-7.532,2.817627,1.455,868.0,3.22711,327.873,1185.0,10.4875,237.065,6320.6,4.4,1.17
0,272.797502,5.982054,0.345,-6.031,4.9131459,1.25,4488.0,7.84064,76.9918,825.0,10.3552,190.241,5999.0,4.38,1.12
1,274.37327,-3.381059,7.062,-4.785,3.1290476,3.409295,13426.2063185,16.9082331,1052.2389998,1452.6077207,11.6961,298.64,5585.0,4.11064,1.4505399
1,280.6873,5.937659,1.919,-5.242,2.993282,2.5766956,14780.3009546,21.7455581,1890.6489714,1681.7927473,12.419,655.037,6343.0,4.13783,1.58601
1,269.57207,5.761371,-14.871,-0.301,3.3777419,2.8147435,17290.4349881,13.6239337,370.3984667,1118.889104,12.8999,403.458,5080.0,4.33326,1.0408
1,274.743418,10.597197,-4.599,-14.146,2.4651801,3.5668145,11993.572763,17.0861139,2726.6327607,1843.0045682,10.1154,279.86,6848.0,4.25,1.51554
1,270.444183,-2.97098,-4.569,-4.414,4.4626647,3.0802705,7983.8270519,13.3934403,1405.4798304,1561.6219471,11.1323,290.736,7587.0,4.39508,1.3951401
1,304.538843,-1.076003,1.35,-64.604,2.1376682,1.879,8819.0,15.7532,531.159,1337.0,9.13055,149.216,5806.0,4.05,1.6
0,279.71524,43.093727,-19.119,-59.62,2.6667526,2.594,190.0,3.01006,1172.14,1630.0,9.58671,280.342,6173.0,3.83,2.18
1,291.063681,0.746014,-3.196,-22.735,13.2341261,2.3705157,18389.5092472,7.3853255,16.1089138,510.9593066,13.8215,338.386,5025.0,4.88331,0.548929
1,295.287232,41.222003,5.352,10.157,15.3573522,3.5894467,21072.3970721,13.3280613,47.2404772,668.6491835,14.5293,872.343,5462.0,4.49258,0.915391
1,292.627494,37.860165,7.174,7.025,,20.5949466,4156.2818203,8.964682,165.7019266,915.0643564,11.4605,397.292,6181.58,4.23853,1.36797
0,82.764859,-70.357179,6.515,23.14,1.996071,5.910879,352.76672,1.947951,1372.564389,1552.397488,10.8623,214.756,6636.0,4.60452,0.975121
0,124.748703,-65.278089,-13.07,12.778,216.24584,1.0703729,5045.1950681,18.5681404,312.4351835,1072.2837713,8.488401,157.721,7053.0,4.22463,1.59688
0,343.176738,54.140988,,,2.2215349,2.869,3539.0,,,,12.0545,892.821,,,
0,324.145165,52.758742,,,3.0436916,2.414,8182.0,,,,13.0267,593.943,,,
1,92.936106,-65.825839,-2.929,31.003,9.531366,1.673,916.0,2.24794,19.4095,584.0,9.9059,58.6212,4504.0,4.58833,0.72
1,92.936106,-65.825839,-2.929,31.003,51.6991421,4.371,1339.0,2.45531,2.70562,357.0,9.9059,58.6212,4504.0,4.58833,0.72
0,92.936106,-65.825839,-2.929,31.003,53.746482,5.592988,1557.541816,3.263156,3.3582641,345.2617451,9.9059,58.6212,4504.0,4.58833,0.842645
1,92.936106,-65.825839,-2.929,31.003,84.83869,5.194,1020.0,2.03857,1.21501,292.0,9.9059,58.6212,4504.0,4.58833,0.72
0,307.653516,57.822497,-1.682,-3.74,0.9739887,1.594,2904.0,21.8604,25053.9,3504.0,13.149,1387.55,7357.0,4.08,1.95
0,236.054241,58.553688,-25.127,-0.737,1.2529962,1.083,14080.0,19.179,382.546,1232.0,12.8161,196.593,4220.0,4.51,0.75
1,244.738466,19.175812,-7.757,12.878,2.6520679,1.53,126188.0,11.2606,15.7673,555.0,14.8294,126.126,3247.0,4.88,0.34
1,113.852328,-73.577409,82.634,9.987,19.2879579,2.1841643,4773.5508832,1.7145308,0.7212871,235.0427129,13.5308,42.4048,3075.0,4.438,0.229824
0,136.238912,-18.502674,94.649,-39.417,0.83707,2.497,2745.5,2.98849,2645.93,1998.0,12.4268,88.8248,3776.0,4.72,0.52
0,210.09769,-61.7412,-6.704,23.44,736.5528811,4.735,1432.0,3.13923,0.22955,192.0,9.8447,108.2,5659.0,4.57,0.86
1,300.102351,45.762192,-0.943,8.225,3.2509657,3.2261161,7218.2612358,12.8297161,1175.136445,1493.2819769,14.1223,1188.0,5757.0,4.09896,1.49959
